locationId,location,date,unit,country,city,isMobile,isAnalysis,entity,sensorType,latitude,longitude,co,no,no2,nox,o3,pm25,so2,pm10
8000,Nezahualcóyotl,2024-11-10 21:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,34,,
8000,Nezahualcóyotl,2024-11-10 20:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,34,,
8000,Nezahualcóyotl,2024-11-10 19:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,30,,
8000,Nezahualcóyotl,2024-11-10 18:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,34,,
8000,Nezahualcóyotl,2024-11-10 17:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,29,,
8000,Nezahualcóyotl,2024-11-10 16:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,28,,
8000,Nezahualcóyotl,2024-11-10 15:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,22,,
8000,Nezahualcóyotl,2024-11-10 01:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,1,,
8000,Nezahualcóyotl,2024-11-10 00:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,4,,
8000,Nezahualcóyotl,2024-11-09 23:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,7,,
8000,Nezahualcóyotl,2024-11-09 22:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,8,,
8000,Nezahualcóyotl,2024-11-09 21:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,8,,
8000,Nezahualcóyotl,2024-11-09 20:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,17,,
8000,Nezahualcóyotl,2024-11-09 19:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,32,,
