locationId,location,date,unit,country,city,isMobile,isAnalysis,entity,sensorType,latitude,longitude,co,no,no2,nox,o3,pm10,pm25,so2
10804,UAM Iztapalapa,2024-11-11 11:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,26.0,10.0,
10804,UAM Iztapalapa,2024-11-11 10:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,28.0,12.0,
10804,UAM Iztapalapa,2024-11-11 08:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,26.0,4.0,
10804,UAM Iztapalapa,2024-11-11 07:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,30.0,12.0,
10804,UAM Iztapalapa,2024-11-11 06:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,28.0,11.0,
10804,UAM Iztapalapa,2024-11-11 05:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,23.0,7.0,
10804,UAM Iztapalapa,2024-11-11 04:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,23.0,7.0,
10804,UAM Iztapalapa,2024-11-11 03:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,69.0,40.0,
10804,UAM Iztapalapa,2024-11-11 02:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,28.0,5.0,
10804,UAM Iztapalapa,2024-11-11 01:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,16.0,4.0,
10804,UAM Iztapalapa,2024-11-10 23:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,31.0,16.0,
10804,UAM Iztapalapa,2024-11-10 22:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,49.0,29.0,
10804,UAM Iztapalapa,2024-11-10 21:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,55.0,37.0,
10804,UAM Iztapalapa,2024-11-10 20:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,55.0,37.0,
10804,UAM Iztapalapa,2024-11-10 19:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,62.0,38.0,
10804,UAM Iztapalapa,2024-11-10 18:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,55.0,28.0,
10804,UAM Iztapalapa,2024-11-10 17:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,47.0,21.0,
10804,UAM Iztapalapa,2024-11-10 16:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,43.0,24.0,
10804,UAM Iztapalapa,2024-11-10 15:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,36.0,19.0,
10804,UAM Iztapalapa,2024-11-10 14:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,51.0,28.0,
10804,UAM Iztapalapa,2024-11-10 13:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,46.0,23.0,
10804,UAM Iztapalapa,2024-11-10 12:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,44.0,24.0,
10804,UAM Iztapalapa,2024-11-10 11:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,31.0,10.0,
10804,UAM Iztapalapa,2024-11-10 10:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,44.0,24.0,
10804,UAM Iztapalapa,2024-11-10 09:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,34.0,12.0,
10804,UAM Iztapalapa,2024-11-10 08:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,34.0,12.0,
10804,UAM Iztapalapa,2024-11-10 07:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,44.0,13.0,
10804,UAM Iztapalapa,2024-11-10 06:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,49.0,14.0,
10804,UAM Iztapalapa,2024-11-10 05:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,41.0,13.0,
10804,UAM Iztapalapa,2024-11-10 04:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,42.0,17.0,
10804,UAM Iztapalapa,2024-11-10 03:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,43.0,13.0,
10804,UAM Iztapalapa,2024-11-10 02:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,27.0,7.0,
10804,UAM Iztapalapa,2024-11-10 01:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,19.0,5.0,
10804,UAM Iztapalapa,2024-11-10 00:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,26.0,5.0,
10804,UAM Iztapalapa,2024-11-09 23:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,20.0,2.0,
10804,UAM Iztapalapa,2024-11-09 22:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,23.0,4.0,
10804,UAM Iztapalapa,2024-11-09 21:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,23.0,4.0,
10804,UAM Iztapalapa,2024-11-09 20:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,43.0,20.0,
10804,UAM Iztapalapa,2024-11-09 19:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,60.0,27.0,
10804,UAM Iztapalapa,2024-11-09 18:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,94.0,42.0,
10804,UAM Iztapalapa,2024-11-09 17:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,80.0,34.0,
10804,UAM Iztapalapa,2024-11-09 16:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,44.0,20.0,
10804,UAM Iztapalapa,2024-11-09 15:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,66.0,34.0,
10804,UAM Iztapalapa,2024-11-09 14:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,57.0,30.0,
10804,UAM Iztapalapa,2024-11-09 13:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,59.0,27.0,
10804,UAM Iztapalapa,2024-11-09 12:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,41.0,18.0,
10804,UAM Iztapalapa,2024-11-09 11:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,38.0,18.0,
10804,UAM Iztapalapa,2024-11-09 10:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,41.0,14.0,
10804,UAM Iztapalapa,2024-11-09 09:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,54.0,25.0,
